time_ms,time_utc,coin,funding_rate,premium
1771549200190,2026-02-20T01:00:00.190+00:00,xyz:SMSN,6.25e-06,0.0001358705
1771552800054,2026-02-20T02:00:00.054+00:00,xyz:SMSN,0.0001562118,0.0027993881
1771556400118,2026-02-20T03:00:00.118+00:00,xyz:SMSN,0.000195127,0.0034220317
1771560000085,2026-02-20T04:00:00.085+00:00,xyz:SMSN,0.0001433892,0.0025942277
1771563600048,2026-02-20T05:00:00.048+00:00,xyz:SMSN,0.000235471,0.0040675367
1771567200033,2026-02-20T06:00:00.033+00:00,xyz:SMSN,0.0001471213,0.0026539401
1771570800077,2026-02-20T07:00:00.077+00:00,xyz:SMSN,-1.3776e-05,-0.0005204154
1771574400069,2026-02-20T08:00:00.069+00:00,xyz:SMSN,-2.05448e-05,-0.0006287163
1771578000018,2026-02-20T09:00:00.018+00:00,xyz:SMSN,0.0008351097,0.0136617544
1771581600018,2026-02-20T10:00:00.018+00:00,xyz:SMSN,-1.75005e-05,-0.000580008
1771585200029,2026-02-20T11:00:00.029+00:00,xyz:SMSN,6.25e-06,0.0001055246
1771588800020,2026-02-20T12:00:00.020+00:00,xyz:SMSN,6.25e-06,0.0002635957
1771592400001,2026-02-20T13:00:00.001+00:00,xyz:SMSN,6.25e-06,0.0001764029
1771596000062,2026-02-20T14:00:00.062+00:00,xyz:SMSN,6.25e-06,0.0002796155
1771599600013,2026-02-20T15:00:00.013+00:00,xyz:SMSN,2.52215e-05,0.0007035435
1771603200044,2026-02-20T16:00:00.044+00:00,xyz:SMSN,4.27474e-05,0.0009839584
1771606800002,2026-02-20T17:00:00.002+00:00,xyz:SMSN,9.36814e-05,0.0017989019
1771610400056,2026-02-20T18:00:00.056+00:00,xyz:SMSN,8.99489e-05,0.001739183
1771614000125,2026-02-20T19:00:00.125+00:00,xyz:SMSN,0.0001150743,0.0021411886
1771617600028,2026-02-20T20:00:00.028+00:00,xyz:SMSN,0.0001311643,0.0023986294
1771621200083,2026-02-20T21:00:00.083+00:00,xyz:SMSN,0.0001253981,0.0023063693
1771624800095,2026-02-20T22:00:00.095+00:00,xyz:SMSN,0.0001307968,0.0023927489
1771628400033,2026-02-20T23:00:00.033+00:00,xyz:SMSN,0.000136401,0.0024824154
1771632000011,2026-02-21T00:00:00.011+00:00,xyz:SMSN,0.0001560601,0.0027969622
1771635600131,2026-02-21T01:00:00.131+00:00,xyz:SMSN,0.000174585,0.0030933601
1771639200011,2026-02-21T02:00:00.011+00:00,xyz:SMSN,0.0002308617,0.0039937865
1771642800063,2026-02-21T03:00:00.063+00:00,xyz:SMSN,0.0001631717,0.0029107464
1771646400080,2026-02-21T04:00:00.080+00:00,xyz:SMSN,0.0001286675,0.0023586798
1771650000080,2026-02-21T05:00:00.080+00:00,xyz:SMSN,0.0001441007,0.0026056106
1771653600034,2026-02-21T06:00:00.034+00:00,xyz:SMSN,0.0001646442,0.0029343069
1771657200068,2026-02-21T07:00:00.068+00:00,xyz:SMSN,0.0001679731,0.0029875692
1771660800035,2026-02-21T08:00:00.035+00:00,xyz:SMSN,0.0001386134,0.0025178152
1771664400020,2026-02-21T09:00:00.020+00:00,xyz:SMSN,0.0001021679,0.0019346856
1771668000068,2026-02-21T10:00:00.068+00:00,xyz:SMSN,5.55128e-05,0.0011882048
1771671600028,2026-02-21T11:00:00.028+00:00,xyz:SMSN,6.00196e-05,0.001260314
1771675200071,2026-02-21T12:00:00.071+00:00,xyz:SMSN,5.06621e-05,0.0011105938
1771678800019,2026-02-21T13:00:00.019+00:00,xyz:SMSN,3.99295e-05,0.0009388715
1771682400000,2026-02-21T14:00:00.000+00:00,xyz:SMSN,3.48734e-05,0.0008579741
1771686000011,2026-02-21T15:00:00.011+00:00,xyz:SMSN,3.57779e-05,0.0008724471
1771689600010,2026-02-21T16:00:00.010+00:00,xyz:SMSN,5.30555e-05,0.0011488873
1771693200060,2026-02-21T17:00:00.060+00:00,xyz:SMSN,5.76416e-05,0.0012222661
1771696800086,2026-02-21T18:00:00.086+00:00,xyz:SMSN,6.80318e-05,0.0013885083
1771700400111,2026-02-21T19:00:00.111+00:00,xyz:SMSN,3.19428e-05,0.0008110844
1771704000048,2026-02-21T20:00:00.048+00:00,xyz:SMSN,2.03863e-05,0.0006261804
1771707600024,2026-02-21T21:00:00.024+00:00,xyz:SMSN,2.86187e-05,0.0007578999
1771711200037,2026-02-21T22:00:00.037+00:00,xyz:SMSN,1.05168e-05,0.0004682688
1771714800054,2026-02-21T23:00:00.054+00:00,xyz:SMSN,6.25e-06,-0.0001433519
1771718400015,2026-02-22T00:00:00.015+00:00,xyz:SMSN,-2.3892e-05,-0.0006822726
1771722000084,2026-02-22T01:00:00.084+00:00,xyz:SMSN,-2.89966e-05,-0.0007639462
1771725600046,2026-02-22T02:00:00.046+00:00,xyz:SMSN,-1.88884e-05,-0.000602215
1771729200056,2026-02-22T03:00:00.056+00:00,xyz:SMSN,-1.13703e-05,-0.0004819253
1771732800066,2026-02-22T04:00:00.066+00:00,xyz:SMSN,1.8121e-06,-0.0002710064
1771736400123,2026-02-22T05:00:00.123+00:00,xyz:SMSN,6.25e-06,-0.000196933
1771740000012,2026-02-22T06:00:00.012+00:00,xyz:SMSN,6.25e-06,-0.0001287188
1771743600039,2026-02-22T07:00:00.039+00:00,xyz:SMSN,6.25e-06,-4.91459e-05
1771747200009,2026-02-22T08:00:00.009+00:00,xyz:SMSN,6.25e-06,0.0002602003
1771750800017,2026-02-22T09:00:00.017+00:00,xyz:SMSN,7.7217e-05,0.0015354725
1771754400091,2026-02-22T10:00:00.091+00:00,xyz:SMSN,0.0001312461,0.0023999375
1771758000056,2026-02-22T11:00:00.056+00:00,xyz:SMSN,0.0002224389,0.0038590225
1771761600075,2026-02-22T12:00:00.075+00:00,xyz:SMSN,0.0001822347,0.0032157553
1771765200038,2026-02-22T13:00:00.038+00:00,xyz:SMSN,0.000271257,0.0046401124
1771768800048,2026-02-22T14:00:00.048+00:00,xyz:SMSN,0.0002726748,0.0046627968
1771772400114,2026-02-22T15:00:00.114+00:00,xyz:SMSN,0.0001927521,0.0033840334
1771776000015,2026-02-22T16:00:00.015+00:00,xyz:SMSN,0.0001055662,0.0019890598
1771779600036,2026-02-22T17:00:00.036+00:00,xyz:SMSN,9.54123e-05,0.0018265969
1771783200075,2026-02-22T18:00:00.075+00:00,xyz:SMSN,6.2418e-05,0.001298688
1771786800006,2026-02-22T19:00:00.006+00:00,xyz:SMSN,7.40989e-05,0.0014855828
1771790400029,2026-02-22T20:00:00.029+00:00,xyz:SMSN,5.43181e-05,0.00116909
1771794000000,2026-02-22T21:00:00.000+00:00,xyz:SMSN,5.86725e-05,0.0012387598
1771797600023,2026-02-22T22:00:00.023+00:00,xyz:SMSN,6.95269e-05,0.0014124301
1771801200093,2026-02-22T23:00:00.093+00:00,xyz:SMSN,9.50148e-05,0.0018202362
1771804800016,2026-02-23T00:00:00.016+00:00,xyz:SMSN,9.58826e-05,0.0018341224
1771808400004,2026-02-23T01:00:00.004+00:00,xyz:SMSN,4.67539e-05,0.0010480628
1771812000025,2026-02-23T02:00:00.025+00:00,xyz:SMSN,6.96411e-05,0.0014142571
1771815600025,2026-02-23T03:00:00.025+00:00,xyz:SMSN,6.25e-06,0.0002405116
1771819200028,2026-02-23T04:00:00.028+00:00,xyz:SMSN,0.0002400708,0.0041411326
1771822800010,2026-02-23T05:00:00.010+00:00,xyz:SMSN,0.0001201293,0.0022220681
1771826400078,2026-02-23T06:00:00.078+00:00,xyz:SMSN,2.30494e-05,0.000668791
1771830000058,2026-02-23T07:00:00.058+00:00,xyz:SMSN,-3.87758e-05,-0.0009204135
1771833600004,2026-02-23T08:00:00.004+00:00,xyz:SMSN,-6.46241e-05,-0.0013339855
1771837200103,2026-02-23T09:00:00.103+00:00,xyz:SMSN,0.0001365304,0.0024844872
1771840800012,2026-02-23T10:00:00.012+00:00,xyz:SMSN,6.25e-06,0.000317521
1771844400010,2026-02-23T11:00:00.010+00:00,xyz:SMSN,6.25e-06,-7.33852e-05
1771848000004,2026-02-23T12:00:00.004+00:00,xyz:SMSN,6.25e-06,0.0003371568
1771851600080,2026-02-23T13:00:00.080+00:00,xyz:SMSN,2.53196e-05,0.0007051139
1771855200028,2026-02-23T14:00:00.028+00:00,xyz:SMSN,-6.97339e-05,-0.0014157428
1771858800059,2026-02-23T15:00:00.059+00:00,xyz:SMSN,-0.0001479538,-0.0026672612
1771862400045,2026-02-23T16:00:00.045+00:00,xyz:SMSN,-0.0001854447,-0.0032671157
1771866000042,2026-02-23T17:00:00.042+00:00,xyz:SMSN,-0.000360783,-0.0060725272
1771869600076,2026-02-23T18:00:00.076+00:00,xyz:SMSN,-0.0002078787,-0.0036260599
1771873200053,2026-02-23T19:00:00.053+00:00,xyz:SMSN,-0.0001821576,-0.0032145223
1771876800017,2026-02-23T20:00:00.017+00:00,xyz:SMSN,-0.0001742705,-0.0030883283
1771880400054,2026-02-23T21:00:00.054+00:00,xyz:SMSN,-0.000171689,-0.0030470245
1771884000029,2026-02-23T22:00:00.029+00:00,xyz:SMSN,-0.0001742245,-0.0030875912
1771887600037,2026-02-23T23:00:00.037+00:00,xyz:SMSN,-0.0001097467,-0.0020559468
1771891200048,2026-02-24T00:00:00.048+00:00,xyz:SMSN,-0.0001028164,-0.0019450617
1771894800134,2026-02-24T01:00:00.134+00:00,xyz:SMSN,-7.16183e-05,-0.0014458923
1771898400050,2026-02-24T02:00:00.050+00:00,xyz:SMSN,-0.0001456241,-0.0026299852
1771902000046,2026-02-24T03:00:00.046+00:00,xyz:SMSN,8.02517e-05,0.0015840267
1771905600015,2026-02-24T04:00:00.015+00:00,xyz:SMSN,0.0001080862,0.0020293784
1771909200026,2026-02-24T05:00:00.026+00:00,xyz:SMSN,0.0001794995,0.0031719925
1771912800085,2026-02-24T06:00:00.085+00:00,xyz:SMSN,7.51365e-05,0.0015021844
1771916400076,2026-02-24T07:00:00.076+00:00,xyz:SMSN,4.0811e-05,0.0009529757
1771920000022,2026-02-24T08:00:00.022+00:00,xyz:SMSN,0.0002934166,0.0049946663
1771923600048,2026-02-24T09:00:00.048+00:00,xyz:SMSN,0.0004513257,0.0075212112
1771927200044,2026-02-24T10:00:00.044+00:00,xyz:SMSN,0.0002903782,0.0049460515
1771930800020,2026-02-24T11:00:00.020+00:00,xyz:SMSN,0.0001963121,0.0034409937
1771934400025,2026-02-24T12:00:00.025+00:00,xyz:SMSN,0.0008039456,0.0131631293
1771938000047,2026-02-24T13:00:00.047+00:00,xyz:SMSN,0.0005108137,0.0084730185
1771941600060,2026-02-24T14:00:00.060+00:00,xyz:SMSN,0.0004442329,0.0074077267
1771945200057,2026-02-24T15:00:00.057+00:00,xyz:SMSN,9.4036e-06,0.0004504578
1771948800005,2026-02-24T16:00:00.005+00:00,xyz:SMSN,0.0003555923,0.0059894775
1771952400049,2026-02-24T17:00:00.049+00:00,xyz:SMSN,0.0001764604,0.0031233663
1771956000022,2026-02-24T18:00:00.022+00:00,xyz:SMSN,0.0002547765,0.0043764236
1771959600066,2026-02-24T19:00:00.066+00:00,xyz:SMSN,0.000389539,0.0065326247
1771963200026,2026-02-24T20:00:00.026+00:00,xyz:SMSN,0.0001960529,0.003436846
1771966800002,2026-02-24T21:00:00.002+00:00,xyz:SMSN,8.13596e-05,0.0016017537
1771970400030,2026-02-24T22:00:00.030+00:00,xyz:SMSN,0.0001080799,0.0020292777
1771974000078,2026-02-24T23:00:00.078+00:00,xyz:SMSN,-0.0003841542,-0.0064464674
1771977600014,2026-02-25T00:00:00.014+00:00,xyz:SMSN,-0.0002772645,-0.0047362317
1771981200032,2026-02-25T01:00:00.032+00:00,xyz:SMSN,0.0004563429,0.0076014865
1771984800039,2026-02-25T02:00:00.039+00:00,xyz:SMSN,0.0001275716,0.0023411451
1771988400030,2026-02-25T03:00:00.030+00:00,xyz:SMSN,-4.97638e-05,-0.0010962204
1771992000056,2026-02-25T04:00:00.056+00:00,xyz:SMSN,2.87915e-05,0.0007606643
1771995600028,2026-02-25T05:00:00.028+00:00,xyz:SMSN,-3.25721e-05,-0.0008211542
1771999200061,2026-02-25T06:00:00.061+00:00,xyz:SMSN,6.54489e-05,0.0013471827
1772002800000,2026-02-25T07:00:00.000+00:00,xyz:SMSN,-9.146e-07,-0.0003146344
1772006400037,2026-02-25T08:00:00.037+00:00,xyz:SMSN,4.26706e-05,0.0009827304
1772010000060,2026-02-25T09:00:00.060+00:00,xyz:SMSN,0.000101886,0.0019301756
1772013600029,2026-02-25T10:00:00.029+00:00,xyz:SMSN,2.23534e-05,0.0006576536
1772017200055,2026-02-25T11:00:00.055+00:00,xyz:SMSN,-2.20504e-05,-0.0006528059
1772020800008,2026-02-25T12:00:00.008+00:00,xyz:SMSN,0.000407713,0.0068234078
1772024400008,2026-02-25T13:00:00.008+00:00,xyz:SMSN,0.0002833774,0.0048340379
1772028000023,2026-02-25T14:00:00.023+00:00,xyz:SMSN,0.0002511984,0.0043191749
1772031600051,2026-02-25T15:00:00.051+00:00,xyz:SMSN,0.0001888352,0.0033213629
1772035200012,2026-02-25T16:00:00.012+00:00,xyz:SMSN,7.42822e-05,0.001488515
1772038800075,2026-02-25T17:00:00.075+00:00,xyz:SMSN,0.0001177405,0.0021838487
1772042400088,2026-02-25T18:00:00.088+00:00,xyz:SMSN,0.000385059,0.0064609444
1772046000128,2026-02-25T19:00:00.128+00:00,xyz:SMSN,0.0008360192,0.013676308
1772049600055,2026-02-25T20:00:00.055+00:00,xyz:SMSN,0.0005804868,0.0095877889
1772053200015,2026-02-25T21:00:00.015+00:00,xyz:SMSN,0.0001514739,0.0027235829
1772056800000,2026-02-25T22:00:00.000+00:00,xyz:SMSN,0.0005194154,0.0086106458
1772060400045,2026-02-25T23:00:00.045+00:00,xyz:SMSN,0.0006117385,0.0100878168
1772064000036,2026-02-26T00:00:00.036+00:00,xyz:SMSN,0.0010656771,0.0173508336
1772067600091,2026-02-26T01:00:00.091+00:00,xyz:SMSN,7.39846e-05,0.0014837544
1772071200018,2026-02-26T02:00:00.018+00:00,xyz:SMSN,0.0002279082,0.0039465307
1772074800060,2026-02-26T03:00:00.060+00:00,xyz:SMSN,0.0001005397,0.001908636
1772078400013,2026-02-26T04:00:00.013+00:00,xyz:SMSN,0.0001060055,0.0019960887
1772082000058,2026-02-26T05:00:00.058+00:00,xyz:SMSN,0.0002461429,0.0042382871
1772085600099,2026-02-26T06:00:00.099+00:00,xyz:SMSN,0.0002351276,0.0040620421
1772089200021,2026-02-26T07:00:00.021+00:00,xyz:SMSN,0.0001598261,0.0028572178
1772092800072,2026-02-26T08:00:00.072+00:00,xyz:SMSN,6.25e-06,0.0003497503
1772096400076,2026-02-26T09:00:00.076+00:00,xyz:SMSN,0.0004501126,0.0075018015
1772100000108,2026-02-26T10:00:00.108+00:00,xyz:SMSN,6.25e-06,-0.0001268516
1772103600073,2026-02-26T11:00:00.073+00:00,xyz:SMSN,-0.0004995709,-0.0082931349
1772107200041,2026-02-26T12:00:00.041+00:00,xyz:SMSN,0.0006599079,0.0108585259
1772110800051,2026-02-26T13:00:00.051+00:00,xyz:SMSN,0.0001038351,0.001961361
1772114400019,2026-02-26T14:00:00.019+00:00,xyz:SMSN,8.08179e-05,0.0015930866
1772118000033,2026-02-26T15:00:00.033+00:00,xyz:SMSN,4.20151e-05,0.0009722413
1772121600028,2026-02-26T16:00:00.028+00:00,xyz:SMSN,-0.0013434526,-0.0217952414
1772125200027,2026-02-26T17:00:00.027+00:00,xyz:SMSN,-0.0008860926,-0.0144774823
1772128800023,2026-02-26T18:00:00.023+00:00,xyz:SMSN,-0.0008011692,-0.0131187068
1772132400009,2026-02-26T19:00:00.009+00:00,xyz:SMSN,-0.0007424338,-0.012178941
1772136000035,2026-02-26T20:00:00.035+00:00,xyz:SMSN,-0.0001758499,-0.0031135978
1772139600019,2026-02-26T21:00:00.019+00:00,xyz:SMSN,-3.51336e-05,-0.0008621382
1772143200019,2026-02-26T22:00:00.019+00:00,xyz:SMSN,-2.61538e-05,-0.0007184607
1772146800054,2026-02-26T23:00:00.054+00:00,xyz:SMSN,-0.000130383,-0.0023861277
1772150400001,2026-02-27T00:00:00.001+00:00,xyz:SMSN,0.0002144854,0.0037317658
1772154000078,2026-02-27T01:00:00.078+00:00,xyz:SMSN,0.0001350275,0.0024604395
1772157600016,2026-02-27T02:00:00.016+00:00,xyz:SMSN,0.0002029813,0.0035477014
1772161200116,2026-02-27T03:00:00.116+00:00,xyz:SMSN,0.0001349886,0.0024598176
1772164800057,2026-02-27T04:00:00.057+00:00,xyz:SMSN,0.0001627233,0.0029035721
1772168400058,2026-02-27T05:00:00.058+00:00,xyz:SMSN,0.0001621584,0.0028945338
1772172000053,2026-02-27T06:00:00.053+00:00,xyz:SMSN,0.0001118589,0.0020897425
1772175600067,2026-02-27T07:00:00.067+00:00,xyz:SMSN,0.0002935397,0.0049966349
1772179200017,2026-02-27T08:00:00.017+00:00,xyz:SMSN,0.0002654984,0.0045479746
1772182800026,2026-02-27T09:00:00.026+00:00,xyz:SMSN,0.000174095,0.00308552
1772186400074,2026-02-27T10:00:00.074+00:00,xyz:SMSN,0.0004856228,0.0080699656
1772190000078,2026-02-27T11:00:00.078+00:00,xyz:SMSN,0.0006057477,0.009991963
1772193600028,2026-02-27T12:00:00.028+00:00,xyz:SMSN,0.000232537,0.0040205926
1772197200020,2026-02-27T13:00:00.020+00:00,xyz:SMSN,5.8556e-05,0.001236896
1772200800036,2026-02-27T14:00:00.036+00:00,xyz:SMSN,-2.32179e-05,-0.0006714868
1772204400054,2026-02-27T15:00:00.054+00:00,xyz:SMSN,-3.37108e-05,-0.0008393728
1772208000132,2026-02-27T16:00:00.132+00:00,xyz:SMSN,6.25e-06,5.1447e-06
1772211600041,2026-02-27T17:00:00.041+00:00,xyz:SMSN,5.7747e-06,-0.0002076043
1772215200037,2026-02-27T18:00:00.037+00:00,xyz:SMSN,5.20811e-05,0.001133298
1772218800012,2026-02-27T19:00:00.012+00:00,xyz:SMSN,-1.09618e-05,-0.0004753887
1772222400028,2026-02-27T20:00:00.028+00:00,xyz:SMSN,-9.89236e-05,-0.0018827769
1772226000037,2026-02-27T21:00:00.037+00:00,xyz:SMSN,-0.000143709,-0.0025993439
1772229600023,2026-02-27T22:00:00.023+00:00,xyz:SMSN,-0.0001692543,-0.0030080689
1772233200014,2026-02-27T23:00:00.014+00:00,xyz:SMSN,-0.0001270143,-0.0023322288
1772236800086,2026-02-28T00:00:00.086+00:00,xyz:SMSN,-0.0001617286,-0.0028876582
1772240400090,2026-02-28T01:00:00.090+00:00,xyz:SMSN,-0.0001478872,-0.0026661959
1772244000058,2026-02-28T02:00:00.058+00:00,xyz:SMSN,-0.0001320726,-0.0024131623
1772247600012,2026-02-28T03:00:00.012+00:00,xyz:SMSN,3.95239e-05,0.000932383
1772251200088,2026-02-28T04:00:00.088+00:00,xyz:SMSN,1.6516e-06,-0.0002735739
1772254800063,2026-02-28T05:00:00.063+00:00,xyz:SMSN,-0.0011643892,-0.0189302279
1772258400065,2026-02-28T06:00:00.065+00:00,xyz:SMSN,-0.0005716196,-0.0094459134
1772262000026,2026-02-28T07:00:00.026+00:00,xyz:SMSN,-0.0002174919,-0.0037798709
1772265600028,2026-02-28T08:00:00.028+00:00,xyz:SMSN,-0.0011891533,-0.0193264533
1772269200012,2026-02-28T09:00:00.012+00:00,xyz:SMSN,-0.0011939194,-0.0194027104
1772272800008,2026-02-28T10:00:00.008+00:00,xyz:SMSN,-0.0007412392,-0.0121598278
1772276400008,2026-02-28T11:00:00.008+00:00,xyz:SMSN,-0.0006517328,-0.0107277244
1772280000032,2026-02-28T12:00:00.032+00:00,xyz:SMSN,-0.0001693,-0.0030088002
1772283600035,2026-02-28T13:00:00.035+00:00,xyz:SMSN,1.12063e-05,0.0004793
1772287200033,2026-02-28T14:00:00.033+00:00,xyz:SMSN,0.0001852849,0.003264559
1772290800021,2026-02-28T15:00:00.021+00:00,xyz:SMSN,0.0005057602,0.0083921624
1772294400041,2026-02-28T16:00:00.041+00:00,xyz:SMSN,0.0004022834,0.0067365344
1772298000025,2026-02-28T17:00:00.025+00:00,xyz:SMSN,0.0003731588,0.0062705408
1772301600015,2026-02-28T18:00:00.015+00:00,xyz:SMSN,0.0007809409,0.012795054
1772305200074,2026-02-28T19:00:00.074+00:00,xyz:SMSN,0.0005789573,0.009563316
1772308800039,2026-02-28T20:00:00.039+00:00,xyz:SMSN,0.0005655947,0.0093495154
1772312400041,2026-02-28T21:00:00.041+00:00,xyz:SMSN,-0.0004458504,-0.0074336063
1772316000035,2026-02-28T22:00:00.035+00:00,xyz:SMSN,-0.0014092975,-0.0228487606
1772319600066,2026-02-28T23:00:00.066+00:00,xyz:SMSN,-0.0005409584,-0.0089553352
1772323200168,2026-03-01T00:00:00.168+00:00,xyz:SMSN,-0.0002732554,-0.0046720857
1772326800024,2026-03-01T01:00:00.024+00:00,xyz:SMSN,-0.0002098502,-0.0036576038
1772330400052,2026-03-01T02:00:00.052+00:00,xyz:SMSN,-0.000197412,-0.0034585922
1772334000074,2026-03-01T03:00:00.074+00:00,xyz:SMSN,-8.77323e-05,-0.0017037165
1772337600034,2026-03-01T04:00:00.034+00:00,xyz:SMSN,6.28258e-05,0.0013052135
1772341200052,2026-03-01T05:00:00.052+00:00,xyz:SMSN,6.25e-06,9.18557e-05
1772344800071,2026-03-01T06:00:00.071+00:00,xyz:SMSN,-0.0001746776,-0.003094841
1772348400018,2026-03-01T07:00:00.018+00:00,xyz:SMSN,-3.5459e-05,-0.0008673444
1772352000093,2026-03-01T08:00:00.093+00:00,xyz:SMSN,0.0003576809,0.0060228947
1772355600017,2026-03-01T09:00:00.017+00:00,xyz:SMSN,0.0003653114,0.0061449816
1772359200018,2026-03-01T10:00:00.018+00:00,xyz:SMSN,0.0001054685,0.0019874957
1772362800017,2026-03-01T11:00:00.017+00:00,xyz:SMSN,0.0001829181,0.0032266903
1772366400039,2026-03-01T12:00:00.039+00:00,xyz:SMSN,3.82452e-05,0.0009119226
1772370000054,2026-03-01T13:00:00.054+00:00,xyz:SMSN,0.0004264765,0.0071236235
1772373600029,2026-03-01T14:00:00.029+00:00,xyz:SMSN,0.0003964158,0.0066426532
1772377200027,2026-03-01T15:00:00.027+00:00,xyz:SMSN,-0.0001350141,-0.0024602258
1772380800018,2026-03-01T16:00:00.018+00:00,xyz:SMSN,-0.0001518022,-0.0027288354
1772384400120,2026-03-01T17:00:00.120+00:00,xyz:SMSN,-0.0001385558,-0.0025168922
1772388000070,2026-03-01T18:00:00.070+00:00,xyz:SMSN,-0.0001807753,-0.0031924042
1772391600062,2026-03-01T19:00:00.062+00:00,xyz:SMSN,-0.0001849847,-0.0032597555
1772395200026,2026-03-01T20:00:00.026+00:00,xyz:SMSN,-0.0001828495,-0.0032255913
1772398800065,2026-03-01T21:00:00.065+00:00,xyz:SMSN,-0.0002076482,-0.0036223715
1772402400085,2026-03-01T22:00:00.085+00:00,xyz:SMSN,-0.0002572587,-0.0044161398
1772406000005,2026-03-01T23:00:00.005+00:00,xyz:SMSN,-0.0001045776,-0.0019732409
1772409600044,2026-03-02T00:00:00.044+00:00,xyz:SMSN,-5.76249e-05,-0.0012219981
1772413200048,2026-03-02T01:00:00.048+00:00,xyz:SMSN,-5.82911e-05,-0.0012326584
1772416800044,2026-03-02T02:00:00.044+00:00,xyz:SMSN,-3.15021e-05,-0.0008040343
1772420400063,2026-03-02T03:00:00.063+00:00,xyz:SMSN,6.25e-06,0.0003440341
1772424000048,2026-03-02T04:00:00.048+00:00,xyz:SMSN,-0.0001409223,-0.0025547571
1772427600071,2026-03-02T05:00:00.071+00:00,xyz:SMSN,6.25e-06,0.0001541628
1772431200062,2026-03-02T06:00:00.062+00:00,xyz:SMSN,9.68634e-05,0.0018498142
1772434800054,2026-03-02T07:00:00.054+00:00,xyz:SMSN,7.61976e-05,0.0015191612
1772438400003,2026-03-02T08:00:00.003+00:00,xyz:SMSN,-0.000111974,-0.0020915833
1772442000091,2026-03-02T09:00:00.091+00:00,xyz:SMSN,-0.0006688116,-0.0110009858
1772445600007,2026-03-02T10:00:00.007+00:00,xyz:SMSN,-7.635e-07,-0.0003122155
1772449200019,2026-03-02T11:00:00.019+00:00,xyz:SMSN,-0.0003673702,-0.006177924
1772452800016,2026-03-02T12:00:00.016+00:00,xyz:SMSN,0.0008025554,0.013140886
1772456400034,2026-03-02T13:00:00.034+00:00,xyz:SMSN,0.0007867123,0.0128873975
1772460000035,2026-03-02T14:00:00.035+00:00,xyz:SMSN,0.0002912426,0.004959882
1772463600070,2026-03-02T15:00:00.070+00:00,xyz:SMSN,6.25e-06,0.0002390987
1772467200053,2026-03-02T16:00:00.053+00:00,xyz:SMSN,0.0003397104,0.0057353665
1772470800086,2026-03-02T17:00:00.086+00:00,xyz:SMSN,0.0001472193,0.0026555092
1772474400025,2026-03-02T18:00:00.025+00:00,xyz:SMSN,0.0002299396,0.0039790339
1772478000044,2026-03-02T19:00:00.044+00:00,xyz:SMSN,0.0001700857,0.0030213706
1772481600120,2026-03-02T20:00:00.120+00:00,xyz:SMSN,0.0003826285,0.0064220565
1772485200038,2026-03-02T21:00:00.038+00:00,xyz:SMSN,-0.000589366,-0.0097298568
1772488800033,2026-03-02T22:00:00.033+00:00,xyz:SMSN,-0.0004692681,-0.0078082901
1772492400068,2026-03-02T23:00:00.068+00:00,xyz:SMSN,-0.0002602634,-0.0044642139
1772496000062,2026-03-03T00:00:00.062+00:00,xyz:SMSN,0.0002323925,0.0040182807
1772499600052,2026-03-03T01:00:00.052+00:00,xyz:SMSN,0.0003104283,0.0052668523
1772503200011,2026-03-03T02:00:00.011+00:00,xyz:SMSN,0.0003108673,0.0052738769
1772506800058,2026-03-03T03:00:00.058+00:00,xyz:SMSN,0.0003676056,0.0061816899
1772510400010,2026-03-03T04:00:00.010+00:00,xyz:SMSN,-9.34625e-05,-0.0017954
1772514000074,2026-03-03T05:00:00.074+00:00,xyz:SMSN,7.24212e-05,0.0014587397
1772517600050,2026-03-03T06:00:00.050+00:00,xyz:SMSN,6.54407e-05,0.0013470505
1772521200069,2026-03-03T07:00:00.069+00:00,xyz:SMSN,1.66931e-05,0.0005670894
1772524800009,2026-03-03T08:00:00.009+00:00,xyz:SMSN,0.0001955864,0.0034293823
1772528400114,2026-03-03T09:00:00.114+00:00,xyz:SMSN,0.0004491762,0.0074868192
1772532000046,2026-03-03T10:00:00.046+00:00,xyz:SMSN,-7.48994e-05,-0.0014983896
1772535600006,2026-03-03T11:00:00.006+00:00,xyz:SMSN,4.56535e-05,0.0010304555
1772539200013,2026-03-03T12:00:00.013+00:00,xyz:SMSN,0.0007491197,0.0122859153
1772542800012,2026-03-03T13:00:00.012+00:00,xyz:SMSN,0.0008451603,0.0138225651
1772546400039,2026-03-03T14:00:00.039+00:00,xyz:SMSN,0.0003675962,0.0061815392
1772550000007,2026-03-03T15:00:00.007+00:00,xyz:SMSN,0.0002239908,0.0038838522
1772553600004,2026-03-03T16:00:00.004+00:00,xyz:SMSN,-0.000353282,-0.0059525117
1772557200041,2026-03-03T17:00:00.041+00:00,xyz:SMSN,0.0003401189,0.005741903
1772560800015,2026-03-03T18:00:00.015+00:00,xyz:SMSN,0.000608388,0.0100342083
1772564400049,2026-03-03T19:00:00.049+00:00,xyz:SMSN,0.0004811573,0.0079985171
1772568000007,2026-03-03T20:00:00.007+00:00,xyz:SMSN,6.25e-06,-9.1573e-06
1772571600014,2026-03-03T21:00:00.014+00:00,xyz:SMSN,0.0007273523,0.011937637
1772575200070,2026-03-03T22:00:00.070+00:00,xyz:SMSN,0.0006792139,0.0111674224
